COUNTRY_CODE,COUNTRY,avg_tavg,std_tavg,avg_prcp,std_prcp,std_tavg_scaled,std_prcp_scaled,temp_index,prcp_index,climate_index
KN,"Korea, North",9.28465323802673,0.6653604334925541,14.214131485650988,3.954535703230398,1.4121585025969805,1.0970444479418564,0.7286432160804021,0.5829145728643216,0.6557788944723618
KS,"Korea, South",13.80400894484803,0.649410537788916,10.40808220022724,4.455733486103714,1.3783065034403765,1.2360838412574324,0.7085427135678392,0.6733668341708543,0.6909547738693467
KU,Kuwait,25.851322835967817,0.8246860686482644,3.1617148963746784,11.067357988956452,1.7503106364498848,3.0702425129836404,0.8492462311557789,0.9195979899497487,0.8844221105527639
KG,Kyrgyzstan,8.328405571177022,0.515111603710363,4.483631396626955,12.51223451746852,1.0932709466170802,3.4710718119253166,0.628140703517588,0.9296482412060302,0.7788944723618091
LA,Laos,27.0538767079593,0.3662342515691519,10.3941256643485,2.609076474358061,0.777294209667499,0.723794921894896,0.4371859296482412,0.35678391959798994,0.3969849246231156
LG,Latvia,7.168825735910949,1.1346433166439887,3.1732113600259635,1.3826990768197802,2.4081627436170314,0.38358038951585466,0.9447236180904522,0.19095477386934673,0.5678391959798995
LE,Lebanon,18.779499826822452,0.6253260819499095,4.643993377563864,2.8603437901996647,1.327189744190136,0.7935000489893635,0.6984924623115578,0.4221105527638191,0.5603015075376885
LI,Liberia,25.793014363539868,0.3032430715471142,11.41251836734694,22.55629039931458,0.6436019641129953,6.257435766357666,0.35175879396984927,0.9798994974874372,0.6658291457286433
LY,Libya,21.91065001073105,0.5674520031380025,3.4644662050660044,4.393931003891294,1.2043580151598932,1.2189389536983755,0.6532663316582915,0.6683417085427136,0.6608040201005025
LH,Lithuania,7.775168721588604,1.072726363117049,2.9109902854549428,0.8756454813755111,2.2767504323694188,0.24291651050808863,0.9346733668341709,0.09547738693467336,0.5150753768844222
LU,Luxembourg,10.042947616506847,0.7512067850836063,2.36716503980914,0.5560099367680572,1.5943584790516832,0.1542450643785127,0.8040201005025126,0.02512562814070352,0.41457286432160806
MC,Macau S.A.R,23.160615320354196,0.4537948118305518,6.8275771275436234,6.87200623774419,0.963132416211043,1.9063922682960386,0.5527638190954773,0.8190954773869347,0.6859296482412061
MK,Macedonia,11.815221040655208,0.864303230506439,5.3439299560385765,6.977131065803076,1.8343939530263103,1.9355553907502459,0.8693467336683417,0.8241206030150754,0.8467336683417086
MA,Madagascar,24.51159915873394,0.17120140622734015,8.803889468504495,1.859432660881355,0.36335722608489546,0.515833066136006,0.15577889447236182,0.2562814070351759,0.20603015075376885
MI,Malawi,23.804032589616018,0.7209009196300347,6.6175591447447095,5.353297893540138,1.5300374232381049,1.4850809735994142,0.7788944723618091,0.7487437185929648,0.7638190954773869
MY,Malaysia,27.35649646517577,0.06637023018888383,8.310321312592663,1.351075704595595,0.14086392902652206,0.37480761629360215,0.020100502512562814,0.18592964824120603,0.10301507537688442
MV,Maldives,28.877196161372666,0.0940779901110872,1.212462141052175,3.193922867608682,0.19967077534990388,0.8860396294316869,0.05025125628140704,0.47738693467336685,0.26381909547738697
ML,Mali,29.442613842177355,0.3834271583646141,6.637122834383759,3.192108241361464,0.813784370929607,0.8855362263019658,0.46733668341708545,0.4723618090452261,0.46984924623115576
MT,Malta,19.06443891810375,0.7160922457318175,1.520810074790243,1.9802941962257499,1.519831511690376,0.5493617750084498,0.7688442211055276,0.271356783919598,0.5201005025125628
RM,Marshall Islands,28.199493590677402,0.04587637973383329,7.464098169749022,1.687311517412312,0.09736785725210315,0.46808421292376434,0.0,0.23618090452261306,0.11809045226130653
MB,Martinique [France],26.838142992731367,0.3139479325199477,4.830862621726766,2.680677429389955,0.6663219211181852,0.7436580451740482,0.36180904522613067,0.38190954773869346,0.37185929648241206
MR,Mauritania,27.395211784158278,1.3530535983085699,4.164282925158041,8.44866848849919,2.8717159108654284,2.343780800926391,0.9698492462311558,0.8743718592964824,0.9221105527638191
MP,Mauritius,25.13265429695986,0.18617013165033355,4.372178040897363,2.6292636982630744,0.39512679309711285,0.7293951449213978,0.17587939698492464,0.37185929648241206,0.27386934673366836
MF,Mayotte [France],27.18171242688768,0.4760173652642416,3.4058441609155428,2.1245544885199465,1.0102974807401646,0.5893816318504396,0.5778894472361809,0.2964824120603015,0.4371859296482412
MX,Mexico,22.574764878523098,0.15722034359069384,2.1037304987014314,1.431991688442778,0.3336838708869537,0.3972548610502474,0.12060301507537688,0.19597989949748743,0.15829145728643215
MD,Moldova,11.065765113752164,0.9432290441796868,5.201886684521484,3.125488203276906,2.001905805614264,0.8670548802257027,0.8994974874371859,0.4623115577889447,0.6809045226130653
MG,Mongolia,0.4697190818037542,0.977540333791522,4.128378523817258,2.893992326114072,2.074727958723197,0.802834631422421,0.914572864321608,0.4321608040201005,0.6733668341708543
MJ,Montenegro,14.029811191453106,0.8054302630380821,11.58021193614652,4.363116607635116,1.7094421864369522,1.2103906019154076,0.8391959798994975,0.6582914572864321,0.7487437185929648
MO,Morocco,18.408498219486557,0.4133545299643336,2.4098358109078473,2.6207371264480948,0.8773021127993543,0.7270297526297163,0.507537688442211,0.36180904522613067,0.43467336683417085
MZ,Mozambique,24.74657068034963,0.25069343893990165,7.306150933128193,5.291603284601983,0.532070819850187,1.4679660116208793,0.3065326633165829,0.7437185929648241,0.5251256281407035
WA,Namibia,21.639010907788148,0.3890317088886966,3.7911894242251285,3.3312341039461386,0.8256794480598674,0.9241317193174822,0.4723618090452261,0.5025125628140703,0.48743718592964824
NP,Nepal,19.24809074538734,0.7363358170432869,3.3219982356908324,3.820523153218033,1.562796391943869,1.0598674605586096,0.7989949748743719,0.5678391959798995,0.6834170854271358
NL,Netherlands,10.709628470100137,0.694722475435837,2.374850601095579,4.390444890178041,1.4744763909122918,1.2179718561726423,0.7487437185929648,0.6633165829145728,0.7060301507537688
NC,New Caledonia [France],23.695117034032574,0.4884075304592141,4.988608868714868,25.638163457606858,1.0365943211411162,7.112391185042921,0.592964824120603,0.9849246231155779,0.7889447236180904
NZ,New Zealand,12.82152210685689,0.17603826876661338,2.864422185027014,1.0431169045924367,0.3736229650992728,0.2893754651911803,0.16080402010050251,0.1457286432160804,0.15326633165829145
NU,Nicaragua,28.000853408709126,0.18308481192462425,2.4768723699600566,5.516341251464982,0.3885785220179019,1.5303115199917843,0.1658291457286432,0.7537688442211056,0.4597989949748744
NG,Niger,29.479648362571925,0.23792974244595752,5.428936406808615,4.0569306494863495,0.5049811980133752,1.1254502623578533,0.2663316582914573,0.6030150753768844,0.4346733668341708
NI,Nigeria,27.452596839491516,0.505470254967349,14.51727505425684,18.11321203810696,1.0728081840021126,5.024862636735465,0.6231155778894473,0.9698492462311558,0.7964824120603016
NE,Niue [New Zealand],24.058032238507288,0.34426842076697356,5.602584851496125,4.9147898416960984,0.7306740122940555,1.3634326032836952,0.3969849246231156,0.7035175879396985,0.550251256281407
NF,Norfolk Island [Australia],19.40872917710567,0.498684751418458,3.2621058600634307,4.705584652589127,1.058406656576338,1.3053961083791357,0.6080402010050251,0.6834170854271356,0.6457286432160804
NO,Norway,4.6156264097202,0.6866256769263263,3.5518533688366443,0.575131196585729,1.4572917759525443,0.1595495738063818,0.7386934673366834,0.03015075376884422,0.3844221105527638
MU,Oman,26.99789468835021,0.4740684155557557,2.677412066383249,5.607697958302225,1.0061610371474408,1.555655169800327,0.5728643216080402,0.7638190954773869,0.6683417085427136
PK,Pakistan,23.463163274260783,0.5334919335938103,3.346646204137959,7.189959776891312,1.1322812902126584,1.9945971021883908,0.6381909547738693,0.8391959798994975,0.7386934673366834
PP,Papua New Guinea,27.67342295198237,0.16904648557832314,8.492294342781507,2.792641004776544,0.3587836305361526,0.7747183334018773,0.1457286432160804,0.4020100502512563,0.27386934673366836
PA,Paraguay,23.71774844518716,0.5028772414521191,9.163081806929531,2.9297622663109553,1.0673047817879777,0.812757721575368,0.6130653266331658,0.4371859296482412,0.5251256281407035
PE,Peru,20.9042941213452,0.19093069836527918,6.132580659950501,3.0808412739298507,0.4052306021384809,0.8546691870284385,0.18592964824120603,0.44221105527638194,0.314070351758794
RP,Philippines,27.035788953947687,0.10551014007436144,10.516903724658432,4.217016776292786,0.22393432779599645,1.1698604307783973,0.07035175879396985,0.6381909547738693,0.3542713567839196
PL,Poland,8.892205857858096,0.9254381277255606,1.9719148575156982,1.1197881125017097,1.964146430882872,0.3106451487308065,0.8944723618090452,0.16080402010050251,0.5276381909547738
PO,Portugal,17.348596085442747,0.614615050681357,4.7208841558625165,2.664370638865727,1.3044566913723241,0.7391343095573127,0.6884422110552764,0.3768844221105528,0.5326633165829145
RQ,Puerto Rico [United States],26.997542460591635,0.33142395092854704,4.790628319651592,2.149754858365636,0.7034129574121567,0.5963725728609637,0.38190954773869346,0.3015075376884422,0.3417085427135678
QA,Qatar,28.024354050068837,1.0755591601756378,5.979083943739093,8.260161856387581,2.2827627502817114,2.2914863801200935,0.9396984924623115,0.8693467336683417,0.9045226130653266
RE,Reunion [France],24.232978075705834,0.3038912238027836,4.440915455974756,4.930519565702033,0.644977600043158,1.3677962524408571,0.35678391959798994,0.7085427135678392,0.5326633165829145
RO,Romania,10.372937636674491,0.7903922855830031,1.6876955983449224,0.6637313616173766,1.6775256391701105,0.18412851971280045,0.8291457286432161,0.05527638190954774,0.44221105527638194
RS,Russia,0.4375280866395408,0.7744518139749857,1.4952501891761507,0.31520501478927804,1.643693641678905,0.0874423541442639,0.8190954773869347,0.005025125628140704,0.4120603015075377
RW,Rwanda,21.311138132387416,0.2063674293997326,6.497321158779447,13.284437515339333,0.43799346251504406,3.6852919062858795,0.22110552763819097,0.9447236180904522,0.5829145728643216
SB,Saint Pierre and Miquelon [France],6.395322566183729,0.7002374893322744,5.317438153242183,21.308112535600763,1.486181435837963,5.911173474601745,0.7587939698492462,0.9748743718592965,0.8668341708542713
SA,Saudi Arabia,25.69617046041668,0.37220749418577787,10.738487358808383,6.140928165671366,0.7899717975199444,1.7035808132561039,0.4472361809045226,0.7839195979899497,0.6155778894472361
SG,Senegal,28.427861305556394,0.26210662382757466,8.32189982871792,4.824262261483346,0.5562941208905533,1.3383189649931408,0.3165829145728643,0.6934673366834171,0.5050251256281407
RI,Serbia,12.757018104510745,0.888916842627188,1.8396138765299697,1.0167490647914912,1.8866337915954439,0.28206065141058456,0.8793969849246231,0.1306532663316583,0.5050251256281407
SE,Seychelles,27.51536277916958,0.11955937214683815,6.479198220606528,4.264117192769933,0.25375236555030817,1.1829267562005688,0.08040201005025126,0.6432160804020101,0.36180904522613067
SL,Sierra Leone,27.484252516793315,0.3573142422648815,31.35685049019608,65.68135717833226,0.7583624151871009,18.22094264237253,0.4271356783919598,1.0,0.7135678391959799
SN,Singapore,27.873211426102515,0.11639138706048495,6.212664607607215,4.20152786443334,0.24702864581796527,1.1655635863356513,0.07537688442211055,0.628140703517588,0.35175879396984927
NN,Sint Maarten,27.019831981922756,0.14974382627488872,3.3922972108160914,3.5569918350992458,0.3178157384194016,0.9867601248061851,0.11055276381909548,0.542713567839196,0.32663316582914576
LO,Slovakia,9.657571073785164,0.7790244387681778,2.0837587303431584,1.1492734394825481,1.6533985634864687,0.3188247977939457,0.8241206030150754,0.1658291457286432,0.4949748743718593
SI,Slovenia,5.27827961725219,0.6021398677989335,3.669588093641966,0.9325957431065355,1.2779794097485981,0.2587153230943094,0.678391959798995,0.11055276381909548,0.39447236180904527
BP,Solomon Islands,27.36006223266868,0.15882817918275446,9.30104189190776,4.887305928974647,0.33709633515115445,1.355808175001468,0.12562814070351758,0.6984924623115578,0.4120603015075377
SF,South Africa,17.147537376178793,0.20844858870717878,3.9434425463008598,1.2359935288558959,0.44241050726752834,0.3428821839731469,0.22613065326633167,0.18090452261306533,0.20351758793969849
SP,Spain,16.090312497634976,0.37443185430603354,1.6497808831941139,0.6834520529613607,0.7946927711434711,0.18959931997155646,0.45226130653266333,0.06532663316582915,0.25879396984924624
CE,Sri Lanka,25.381899659525,0.3377028522668558,4.637685565569095,2.7884584196065463,0.7167392741955539,0.7735580247883929,0.3869346733668342,0.39195979899497485,0.3894472361809045
SU,Sudan,29.522368562333327,1.4256617419930064,15.474278931573341,10.156286083583485,3.0258191642307457,2.817498208602027,0.9798994974874372,0.8994974874371859,0.9396984924623115
NS,Suriname,26.584124060555894,0.19924256829216636,6.813895811139342,3.127256963406116,0.42287168387236374,0.8675455594419519,0.21105527638190955,0.46733668341708545,0.3391959798994975
SV,Svalbard [Norway],-3.2407578408897897,1.0461312162535705,1.2063566870585658,0.8225608196997777,2.2203049918524083,0.22819007035617322,0.9246231155778895,0.09045226130653267,0.507537688442211
WZ,Swaziland,22.272969471326366,0.3780640281786783,6.276834376095796,3.475038359157451,0.802401683424657,0.9640250649866369,0.457286432160804,0.5326633165829145,0.4949748743718593
SW,Sweden,5.375201359533622,1.0165875990312543,1.8655050560530497,0.3148937117869141,2.1576017288420575,0.08735599426386328,0.9195979899497487,0.0,0.45979899497487436
SZ,Switzerland,8.18298203257711,0.5785914873599659,3.631432544410749,1.0148675993912912,1.2280004149281185,0.2815387061491983,0.6633165829145728,0.12562814070351758,0.3944723618090452
SY,Syria,19.460154631619897,0.7213181045268348,4.766346446873201,7.575330501638117,1.5309228549071912,2.1015044222152297,0.7839195979899497,0.8542713567839196,0.8190954773869347
TI,Tajikistan,11.664213044713415,0.6052169663154251,4.950337635120057,5.016357143959018,1.2845102321640263,1.3916088174847576,0.6834170854271356,0.7185929648241206,0.7010050251256281
TZ,Tanzania,24.56359887605291,0.14228144727788247,7.217190349451568,4.135433955739131,0.30197761306693965,1.1472281960352106,0.09547738693467336,0.6180904522613065,0.35678391959798994
TH,Thailand,27.740615240698205,0.241760714137763,8.378515342117883,2.6252880281172923,0.5131120380445355,0.728292237478505,0.2814070351758794,0.36683417085427134,0.3241206030150754
TO,Togo,27.514209068360568,0.126838077176074,7.028807505609543,1.8939255232603722,0.2692006619585824,0.5254018767388823,0.09045226130653267,0.2613065326633166,0.17587939698492464
TD,Trinidad and Tobago,27.055613051993756,0.08006821230006729,4.313894078718752,2.0778180154649193,0.16993647517296426,0.5764162695097941,0.03015075376884422,0.2914572864321608,0.16080402010050251
TE,Tromelin Island [France],26.901299554914853,0.3488675035252727,4.100898283904466,8.703196413309222,0.740435088388088,2.4143904673231087,0.40703517587939697,0.8793969849246231,0.6432160804020101
TS,Tunisia,20.052788863034404,0.6417707996141246,1.101022202305722,2.0305639011991223,1.3620919516304406,0.5633073061350657,0.7035175879396985,0.27638190954773867,0.4899497487437186
TU,Turkey,14.269247613866616,0.71598884236855,2.6953642609840327,2.183058796177988,1.5196120487778175,0.6056115588794224,0.7638190954773869,0.31155778894472363,0.5376884422110553
TX,Turkmenistan,17.2854870667605,0.7194250311387586,3.9621298863053322,4.069431535020507,1.5269050030085152,1.1289181858003958,0.7738693467336684,0.6130653266331658,0.6934673366834171
TV,Tuvalu,28.831143659949213,0.058440533387677955,9.222212912853928,5.2498656795451994,0.12403397010927865,1.4563874063599556,0.005025125628140704,0.7336683417085427,0.3693467336683417
UP,Ukraine,9.208156149546761,0.917300925768148,3.171441695667156,2.5255276174710977,1.9468760637959817,0.7006172807106583,0.8894472361809045,0.35175879396984927,0.6206030150753769
AE,United Arab Emirates,28.555681195442272,0.4896525245502,0.9521153189927745,2.077370379049209,1.0392366919566456,0.5762920888015126,0.5979899497487438,0.2864321608040201,0.44221105527638194
UK,United Kingdom,9.665403914163909,0.47789843569130835,2.622982280323398,0.7018184705192169,1.014289857599159,0.19469442542071672,0.5829145728643216,0.07537688442211055,0.32914572864321606
US,United States,8.464897578283123,0.28558008386634065,2.688406184293985,0.6059393485692123,0.6061141049330592,0.1680961933392944,0.33668341708542715,0.04522613065326633,0.19095477386934673
UY,Uruguay,18.498559987556202,0.42805327980009755,6.032859875352827,3.26590633493575,0.9084986846321041,0.906008867061848,0.5276381909547738,0.49246231155778897,0.5100502512562815
UZ,Uzbekistan,14.586584406546622,0.8467127900003851,4.328124883941858,3.6803572165327987,1.7970600676994362,1.0209834361950174,0.8592964824120602,0.5628140703517588,0.7110552763819096
NH,Vanuatu,25.874032680105586,0.23863688602383876,10.072541847330344,4.334736364036669,0.5064820369057933,1.2025175186997268,0.27638190954773867,0.6532663316582915,0.4648241206030151
VE,Venezuela,27.8621585713226,0.4573197847469119,5.552459232796028,4.313413827653442,0.9706138055824138,1.1966023438446487,0.5628140703517588,0.6482412060301508,0.6055276381909548
VM,Vietnam,25.16928115459398,0.2603923723516173,5.102241000999361,2.795266106325297,0.5526557999512459,0.7754465739073279,0.31155778894472363,0.40703517587939697,0.3592964824120603
VQ,Virgin Islands [United States],26.505984873107092,3.146032389618375,2.913831589259441,2.4166279000673554,6.6771274106650065,0.6704069502633643,1.0,0.3417085427135678,0.6708542713567839
WQ,Wake Island [United States],27.165365028325798,0.4087852369688766,3.2361133952523815,6.75319444020176,0.8676042623868776,1.8734321858425054,0.49748743718592964,0.8140703517587939,0.6557788944723618
WF,Wallis and Futuna [France],27.30993525322002,0.09860988163360448,8.367306688118,4.015133724238128,0.20928924501570131,1.1138552008321358,0.06030150753768844,0.5879396984924623,0.3241206030150754
WI,Western Sahara,21.18989973155451,0.5040710691424165,0.6809151287992584,1.0483777394206975,1.0698385572255098,0.290834895595404,0.6180904522613065,0.1507537688442211,0.3844221105527638
ZA,Zambia,25.21612712742035,0.8825682354439949,8.070669311398477,10.44282211804702,1.8731595313868306,2.8969873798558647,0.8743718592964824,0.9095477386934674,0.8919597989949749
ZI,Zimbabwe,19.65314037206784,0.2297031995003749,5.493713141078852,3.8605497618006384,0.4875212139463879,1.0709714110627406,0.25125628140703515,0.5778894472361809,0.414572864321608
